1089	4.0	1.0556222
1090	4.0	1.0520542
1091	4.0	1.0566337
1092	4.0	1.0547613
1093	4.0	1.0531453
1094	4.0	1.0515218
1095	4.0	1.0515454
1096	4.0	1.0513339
1097	4.0	1.0474489
1098	4.0	1.0475023
1099	4.0	1.0470101
11	4.0	1.0426879
110	4.0	1.0437058
1100	4.0	1.0477542
1101	4.0	1.0473406
1102	4.0	1.0474913
1103	4.0	1.0460002
1104	4.0	1.0452886
1105	4.0	1.0470811
1107	4.0	1.0471652
111	4.0	1.0456161
1111	4.0	1.0453708
1112	4.0	1.0453486
1113	4.0	1.0456992
1114	4.0	1.0459871
1115	4.0	1.046055
1116	4.0	1.0460068
1117	4.0	1.0460086
1118	4.0	1.0460291
1119	4.0	1.046053
112	4.0	1.0454335
1120	4.0	1.0437853
1121	4.0	1.0437903
1123	4.0	1.043817
1124	4.0	1.0431693
1125	4.0	1.0421754
1126	4.0	1.048891
1127	4.0	1.0455812
1128	4.0	1.046703
1129	4.0	1.0458797
113	4.0	1.0459944
1130	4.0	1.0462277
1131	4.0	1.0461289
1132	4.0	1.0459104
1133	4.0	1.0459641
1134	4.0	1.0459535
1135	4.0	1.0460539
1136	4.0	1.0465689
1138	4.0	1.0466164
1139	4.0	1.046598
114	4.0	1.0466112
1142	4.0	1.0467262
1144	4.0	1.0466317
1145	4.0	1.0466441
1147	4.0	1.0463277
1148	4.0	1.0462099
1149	4.0	1.0462528
1150	4.0	1.0457987
1151	4.0	1.0459747
1152	4.0	1.0459718
1153	4.0	1.0460032
1154	4.0	1.0459553
116	4.0	1.0460217
1160	4.0	1.0461737
1161	4.0	1.0460458
1162	4.0	1.0458307
1163	4.0	1.0460619
1164	4.0	1.0461129
1165	4.0	1.0461694
1167	4.0	1.0466872
1168	4.0	1.0471307
1169	4.0	1.0471288
117	4.0	1.0468069
1170	4.0	1.0473661
1171	4.0	1.046693
1172	4.0	1.0461428
1173	4.0	1.0470858
1174	4.0	1.04708
1175	4.0	1.0468934
1176	4.0	1.046812
1177	4.0	1.0465944
1178	4.0	1.046717
1179	4.0	1.0449115
118	4.0	1.0452614
1180	4.0	1.0452647
1181	4.0	1.045309
1183	4.0	1.0479777
1184	4.0	1.0476452
1185	4.0	1.0467901
1186	4.0	1.0460715
1187	4.0	1.0457202
1188	4.0	1.0454
1189	4.0	1.0450867
119	4.0	1.0452816
1190	4.0	1.0451831
1191	4.0	1.0459245
1192	4.0	1.0458909
1193	4.0	1.044806
1194	4.0	1.0450499
1196	4.0	1.0423932
1197	4.0	1.0404905
1198	4.0	1.0382332
1199	4.0	1.0388457
12	4.0	1.0415423
120	4.0	1.0415524
1200	4.0	1.0397847
1201	4.0	1.0387112
1202	4.0	1.0387846
1203	4.0	1.037919
1204	4.0	1.0373833
1205	4.0	1.0385604
1206	4.0	1.040046
1207	4.0	1.039232
1208	4.0	1.0385029
1209	4.0	1.0384268
121	4.0	1.0382906
1210	4.0	1.0350165
1211	4.0	1.0350734
1212	4.0	1.0345997
1213	4.0	1.0331236
1214	4.0	1.0313116
1215	4.0	1.0315492
1216	4.0	1.0316368
1217	4.0	1.0312352
1218	4.0	1.0310785
1219	4.0	1.0299332
122	4.0	1.0311353
1220	4.0	1.0300663
1221	4.0	1.0291866
1222	4.0	1.0274228
1223	4.0	1.0267802
1224	4.0	1.0261176
1225	4.0	1.0242996
1226	4.0	1.0240614
1227	4.0	1.0238051
1228	4.0	1.0230426
123	4.0	1.0230672
1230	4.0	1.0226667
1231	4.0	1.0214206
1232	4.0	1.0215766
1233	4.0	1.0205005
1234	4.0	1.0189348
1235	4.0	1.0184318
1236	4.0	1.0183101
1237	4.0	1.0183156
1238	4.0	1.0182472
124	4.0	1.0182996
1240	4.0	1.0157413
1241	4.0	1.0162009
1242	4.0	1.0143366
1243	4.0	1.0145149
1244	4.0	1.0136682
1245	4.0	1.0133135
1246	4.0	1.0125796
1247	4.0	1.0112321
1248	4.0	1.0108445
1249	4.0	1.0101293
125	4.0	1.0100325
1250	4.0	1.0089635
1251	4.0	1.0088623
1252	4.0	1.0078418
1253	4.0	1.0072463
1254	4.0	1.0067387
1255	4.0	1.0068954
1256	4.0	1.0066066
1257	4.0	1.0061939
1258	4.0	1.0057334
1259	4.0	1.00308
126	4.0	1.0047294
1260	4.0	1.0044639
1261	4.0	1.0050539
1262	4.0	1.0040305
1263	4.0	1.0037531
1264	4.0	1.0035355
1265	4.0	1.002229
1266	4.0	1.001675
1267	4.0	1.0009004
1268	4.0	1.0010383
1269	4.0	1.0003494
127	4.0	1.0003799
1270	4.0	0.99788266
1271	4.0	0.99782807
1272	4.0	0.99720144
1273	4.0	0.9971164
1274	4.0	0.9970981
1275	4.0	0.9971239
1276	4.0	0.99607813
1277	4.0	0.99592733
1278	4.0	0.9952526
1279	4.0	0.9952906
128	4.0	0.99527705
1280	4.0	0.9949389
1281	4.0	0.9949158
1282	4.0	0.9956129
1283	4.0	0.9953529
1284	4.0	0.9948158
1285	4.0	0.99472916
1286	4.0	0.994945
1287	4.0	0.9945062
1288	4.0	0.9944296
1289	4.0	0.9945396
129	4.0	0.99454564
1290	4.0	0.99443835
1291	4.0	0.9927462
1292	4.0	0.99269104
1293	4.0	0.9921068
1294	4.0	0.9915454
1295	4.0	0.99184453
1296	4.0	0.9918697
1297	4.0	0.9918367
1298	4.0	0.99235696
1299	4.0	0.99169624
13	4.0	0.9919085
130	4.0	0.9919086
1300	4.0	0.99171054
1301	4.0	0.9916764
1302	4.0	0.991548
1303	4.0	0.99125576
1304	4.0	0.98993284
1305	4.0	0.9899175
1306	4.0	0.990126
1307	4.0	0.98911285
131	4.0	0.9891484
1310	4.0	0.9892216
1311	4.0	0.9894042
1312	4.0	0.98948574
1313	4.0	0.9896583
1315	4.0	0.9896776
1316	4.0	0.9896744
1317	4.0	0.9897418
132	4.0	0.99041414
1320	4.0	0.99360806
1321	4.0	0.9936234
1322	4.0	0.99412817
1323	4.0	0.9950051
1324	4.0	0.99535626
1325	4.0	0.99573255
1326	4.0	0.9963809
1327	4.0	0.9977785
1328	4.0	0.9981836
1329	4.0	0.9984704
133	4.0	0.9984956
1330	4.0	0.9989159
1331	4.0	0.9990521
1332	4.0	0.99942994
1333	4.0	0.9990859
1334	4.0	1.0000422
1335	4.0	1.0003657
1336	4.0	1.0008906
1337	4.0	1.0009218
1339	4.0	1.002099
134	4.0	1.0020927
1340	4.0	1.0021651
1341	4.0	1.0023762
1342	4.0	1.0034164
1343	4.0	1.0028679
1344	4.0	1.0025077
1345	4.0	1.0026726
1346	4.0	1.0029913
1347	4.0	1.0038657
1348	4.0	1.0040102
1349	4.0	1.0041208
135	4.0	1.0047493
1350	4.0	1.0050235
1351	4.0	1.005047
1352	4.0	1.0053567
1353	4.0	1.0059754
1354	4.0	1.0063279
1355	4.0	1.0066961
1356	4.0	1.006477
1357	4.0	1.0062425
1358	4.0	1.0055221
1359	4.0	1.0070513
136	4.0	1.0070852
1360	4.0	1.0070938
1361	4.0	1.0071028
1362	4.0	1.0070914
1363	4.0	1.0073167
1364	4.0	1.0073133
1365	4.0	1.0073053
1366	4.0	1.0075359
1367	4.0	1.0086156
1369	4.0	1.0086151
137	4.0	1.0086578
1370	4.0	1.00878
1371	4.0	1.0107077
1372	4.0	1.0117109
1373	4.0	1.0147442
1374	4.0	1.0143186
1375	4.0	1.0146383
1376	4.0	1.0148352
1377	4.0	1.017157
1378	4.0	1.0175474
1379	4.0	1.0187118
138	4.0	1.0187298
1380	4.0	1.0194418
1381	4.0	1.0227133
1382	4.0	1.0231982
1383	4.0	1.0233552
1384	4.0	1.0233457
1385	4.0	1.0238857
1386	4.0	1.0239062
1387	4.0	1.0233423
1388	4.0	1.0249538
1389	4.0	1.0273006
139	4.0	1.0272977
1390	4.0	1.0273887
1391	4.0	1.0312881
1392	4.0	1.0310906
1393	4.0	1.0303105
1394	4.0	1.0300397
1395	4.0	1.0301813
1396	4.0	1.0293504
1397	4.0	1.0293643
1398	4.0	1.0294435
1399	4.0	1.0295335
14	4.0	1.0294614
140	4.0	1.029717
1401	4.0	1.0296981
1404	4.0	1.0297853
1405	4.0	1.0311234
1406	4.0	1.0311466
1407	4.0	1.0313885
1408	4.0	1.0310684
1409	4.0	1.0317574
141	4.0	1.0316837
1410	4.0	1.0319605
1411	4.0	1.0317622
1412	4.0	1.0317379
1413	4.0	1.0317667
1414	4.0	1.0317043
1415	4.0	1.0317208
1416	4.0	1.032366
1417	4.0	1.0325277
1419	4.0	1.032453
142	4.0	1.0324714
1420	4.0	1.0324986
1421	4.0	1.0326335
1422	4.0	1.0329734
1423	4.0	1.032972
1425	4.0	1.0330681
1426	4.0	1.0331842
1427	4.0	1.0335258
1428	4.0	1.0336143
1429	4.0	1.0338054
1430	4.0	1.0338236
1431	4.0	1.0348825
1432	4.0	1.0351788
1433	4.0	1.035237
1434	4.0	1.0352316
1436	4.0	1.035257
1437	4.0	1.0352775
1438	4.0	1.0362519
1439	4.0	1.0365449
144	4.0	1.0365506
1440	4.0	1.0367237
1441	4.0	1.0365674
1442	4.0	1.0366087
1444	4.0	1.0366018
1445	4.0	1.0377884
1446	4.0	1.0376191
1447	4.0	1.0376016
1449	4.0	1.0373324
145	4.0	1.0376244
1450	4.0	1.0376278
1453	4.0	1.0384388
1454	4.0	1.0385674
1455	4.0	1.0386233
1456	4.0	1.0390483
1457	4.0	1.0392501
1458	4.0	1.039327
1459	4.0	1.0392997
146	4.0	1.0393775
1460	4.0	1.0398037
1461	4.0	1.0407124
1463	4.0	1.040766
1464	4.0	1.041002
1465	4.0	1.0409781
1466	4.0	1.0401474
1468	4.0	1.0409329
147	4.0	1.0409851
1470	4.0	1.0409825
1471	4.0	1.0409895
1472	4.0	1.0409819
1473	4.0	1.0410781
1474	4.0	1.0419707
1475	4.0	1.0421056
1476	4.0	1.042105
1477	4.0	1.0421195
1479	4.0	1.0428932
148	4.0	1.0429645
1480	4.0	1.0431222
1482	4.0	1.0431044
1483	4.0	1.043732
1484	4.0	1.0437219
1485	4.0	1.0435064
1486	4.0	1.0435131
1487	4.0	1.0437671
1488	4.0	1.044329
1489	4.0	1.0445057
149	4.0	1.0444645
1490	4.0	1.0447047
1493	4.0	1.0447627
1494	4.0	1.0448347
1495	4.0	1.0454373
1496	4.0	1.0454658
1497	4.0	1.045875
1498	4.0	1.045996
1499	4.0	1.0485588
15	4.0	1.0493584
150	4.0	1.0481551
1500	4.0	1.0472887
1501	4.0	1.0473545
1502	4.0	1.0473834
1503	4.0	1.0481799
1504	4.0	1.0481712
1507	4.0	1.0481763
1508	4.0	1.0481869
1509	4.0	1.0481594
151	4.0	1.0479667
1510	4.0	1.0479712
1511	4.0	1.0479598
1513	4.0	1.0489728
1514	4.0	1.0489836
1515	4.0	1.049647
1516	4.0	1.049629
1517	4.0	1.0498934
1518	4.0	1.0498236
1519	4.0	1.0498242
152	4.0	1.0499729
1520	4.0	1.0500314
1522	4.0	1.0500588
1523	4.0	1.0502555
1525	4.0	1.0505674
1526	4.0	1.0509223
1527	4.0	1.0513036
1528	4.0	1.0513185
1529	4.0	1.0513657
153	4.0	1.0538522
1531	4.0	1.0538402
1532	4.0	1.0538511
1533	4.0	1.0538148
1534	4.0	1.0538212
1535	4.0	1.0538749
1537	4.0	1.05357
1538	4.0	1.0536308
1539	4.0	1.0536596
154	4.0	1.0535525
1541	4.0	1.053709
1542	4.0	1.0535655
1543	4.0	1.0535785
1544	4.0	1.0555164
1545	4.0	1.0555022
1546	4.0	1.0555531
1547	4.0	1.055558
1548	4.0	1.0555619
1549	4.0	1.0556239
155	4.0	1.0556526
1550	4.0	1.0558333
1551	4.0	1.0559188
1552	4.0	1.0564489
1553	4.0	1.0564643
1554	4.0	1.0565547
1555	4.0	1.0565572
1556	4.0	1.0593771
1558	4.0	1.059397
156	4.0	1.0593938
1561	4.0	1.0593884
1562	4.0	1.0627763
1563	4.0	1.0627769
1564	4.0	1.0627645
1565	4.0	1.0627998
1566	4.0	1.0631202
1567	4.0	1.0631274
1569	4.0	1.0630538
157	4.0	1.0636487
1570	4.0	1.0636895
1571	4.0	1.0636588
1572	4.0	1.0636499
1573	4.0	1.0646491
1574	4.0	1.0646881
1575	4.0	1.0647185
1579	4.0	1.0647174
158	4.0	1.065037
1580	4.0	1.0636134
1581	4.0	1.0637438
1582	4.0	1.063797
1583	4.0	1.0638496
1584	4.0	1.0635129
1585	4.0	1.0635953
1586	4.0	1.0643405
1587	4.0	1.06451
1588	4.0	1.06488
1589	4.0	1.064772
159	4.0	1.064757
1590	4.0	1.0665209
1591	4.0	1.067963
1592	4.0	1.0684183
1593	4.0	1.0685637
1594	4.0	1.0685356
1595	4.0	1.069065
1596	4.0	1.069054
1597	4.0	1.0689154
1598	4.0	1.0691205
1599	4.0	1.0697371
16	4.0	1.0692779
160	4.0	1.0719208
1600	4.0	1.0720552
1601	4.0	1.0722317
1602	4.0	1.0724832
1603	4.0	1.0728399
1604	4.0	1.0729915
1605	4.0	1.0731992
1606	4.0	1.0736808
1608	4.0	1.0731769
1609	4.0	1.0732908
161	4.0	1.072652
1610	4.0	1.07133
1611	4.0	1.0714521
1612	4.0	1.0714407
1613	4.0	1.0714881
1614	4.0	1.0715892
1615	4.0	1.0714818
1616	4.0	1.0716463
1617	4.0	1.0705367
1619	4.0	1.0704681
162	4.0	1.0704817
1620	4.0	1.0704547
1621	4.0	1.0704253
1622	4.0	1.0704352
1623	4.0	1.0710562
1624	4.0	1.0711688
1625	4.0	1.0706043
1626	4.0	1.0708847
1627	4.0	1.071209
1629	4.0	1.0712644
163	4.0	1.0712029
1630	4.0	1.0712068
1631	4.0	1.0711781
1632	4.0	1.0712395
1633	4.0	1.0710597
1635	4.0	1.070965
1636	4.0	1.0709826
1639	4.0	1.0707545
164	4.0	1.0704975
1640	4.0	1.0707738
1641	4.0	1.0702319
1642	4.0	1.0702935
1643	4.0	1.0700656
1644	4.0	1.0714176
1645	4.0	1.0715337
1646	4.0	1.0717112
1647	4.0	1.0718045
1648	4.0	1.0718372
1649	4.0	1.0718483
165	4.0	1.0717053
1650	4.0	1.0717038
1651	4.0	1.0717338
1652	4.0	1.0717362
1653	4.0	1.071426
1654	4.0	1.0715462
1655	4.0	1.0718448
1656	4.0	1.0718461
1657	4.0	1.0718414
1658	4.0	1.0719116
1659	4.0	1.0719357
166	4.0	1.0721897
1660	4.0	1.0720752
1661	4.0	1.0720602
1662	4.0	1.0721259
1663	4.0	1.071656
1664	4.0	1.0716522
1665	4.0	1.0721524
1666	4.0	1.0722111
1667	4.0	1.072397
1668	4.0	1.072495
1669	4.0	1.0725292
167	4.0	1.0725247
1670	4.0	1.0725437
1671	4.0	1.0725542
1672	4.0	1.0722808
1673	4.0	1.0721782
1674	4.0	1.0712711
1675	4.0	1.0712699
1676	4.0	1.0727863
1677	4.0	1.0728494
1678	4.0	1.0726339
1679	4.0	1.0727705
168	4.0	1.0732982
1680	4.0	1.0730561
1681	4.0	1.0736871
1682	4.0	1.0730172
1683	4.0	1.0728571
1684	4.0	1.0728296
1685	4.0	1.0728241
1686	4.0	1.0728378
1687	4.0	1.0730239
1688	4.0	1.0729634
1689	4.0	1.073194
169	4.0	1.0737995
1690	4.0	1.0747309
1692	4.0	1.0748056
1693	4.0	1.0746539
1694	4.0	1.0745857
1695	4.0	1.0745677
1696	4.0	1.0745741
1699	4.0	1.0746212
17	4.0	1.0742202
170	4.0	1.0744954
1701	4.0	1.074515
1702	4.0	1.0753003
1703	4.0	1.0753973
1704	4.0	1.0745932
1707	4.0	1.0756185
1709	4.0	1.075622
171	4.0	1.0756159
1711	4.0	1.0758309
1713	4.0	1.0760268
1714	4.0	1.0760301
1715	4.0	1.0760522
1717	4.0	1.0766114
1718	4.0	1.0766245
1719	4.0	1.0764481
172	4.0	1.0776198
1720	4.0	1.0776832
1721	4.0	1.0783058
1722	4.0	1.0779042
1724	4.0	1.0779033
1725	4.0	1.0779202
1726	4.0	1.0782658
1727	4.0	1.0783398
1728	4.0	1.0783491
1729	4.0	1.077932
173	4.0	1.079869
1730	4.0	1.0797474
1731	4.0	1.0801333
1732	4.0	1.0802336
1733	4.0	1.0802331
1734	4.0	1.0802289
1735	4.0	1.0802667
1739	4.0	1.0806817
174	4.0	1.0809947
1741	4.0	1.0809921
1743	4.0	1.081003
1744	4.0	1.0811493
1746	4.0	1.0812296
1747	4.0	1.081038
1748	4.0	1.0808424
1749	4.0	1.0808423
175	4.0	1.080961
1750	4.0	1.081258
1752	4.0	1.0816222
1753	4.0	1.0818269
1754	4.0	1.0818462
1755	4.0	1.0818458
1756	4.0	1.0819808
1758	4.0	1.0819378
1759	4.0	1.0818803
176	4.0	1.0817378
1760	4.0	1.0828246
1762	4.0	1.0832093
1764	4.0	1.0832082
1767	4.0	1.0832213
1769	4.0	1.0833589
177	4.0	1.0836232
1770	4.0	1.083606
1771	4.0	1.0837116
1772	4.0	1.0844356
1773	4.0	1.0844444
1777	4.0	1.0842035
1779	4.0	1.0851936
178	4.0	1.0851763
1780	4.0	1.0851809
1782	4.0	1.0851922
1783	4.0	1.0854017
1784	4.0	1.0848556
1785	4.0	1.0847967
1787	4.0	1.0848005
1788	4.0	1.0847791
179	4.0	1.0849342
1791	4.0	1.0849628
1792	4.0	1.0850134
1793	4.0	1.0850656
1794	4.0	1.0850278
1795	4.0	1.0850266
1796	4.0	1.0850568
1797	4.0	1.0849487
1798	4.0	1.0850475
1799	4.0	1.0850753
18	4.0	1.0850768
180	4.0	1.0851467
1801	4.0	1.085456
1804	4.0	1.0854952
1805	4.0	1.0854629
1806	4.0	1.0856965
1807	4.0	1.085683
1809	4.0	1.0857182
181	4.0	1.0863441
1810	4.0	1.0860738
1811	4.0	1.0860664
1812	4.0	1.0860924
1814	4.0	1.0861017
1815	4.0	1.0861046
1816	4.0	1.0862136
1817	4.0	1.0862172
182	4.0	1.0862418
1820	4.0	1.0862448
1821	4.0	1.0862424
1822	4.0	1.0863398
1824	4.0	1.0863384
1825	4.0	1.0864065
1826	4.0	1.0866884
1827	4.0	1.086651
1829	4.0	1.0866606
183	4.0	1.0866488
1830	4.0	1.0866495
1831	4.0	1.0881357
1832	4.0	1.0881339
1833	4.0	1.0882704
1834	4.0	1.0880641
1835	4.0	1.0881604
1836	4.0	1.088219
1837	4.0	1.0883564
1839	4.0	1.0885786
184	4.0	1.0885799
1840	4.0	1.088478
1841	4.0	1.0885127
1842	4.0	1.0885091
1843	4.0	1.088508
1844	4.0	1.0884719
1845	4.0	1.0884233
1846	4.0	1.0884435
1848	4.0	1.0885717
1849	4.0	1.0885825
185	4.0	1.0890745
1850	4.0	1.089091
1851	4.0	1.0890874
1852	4.0	1.0890902
1853	4.0	1.0891678
1854	4.0	1.0891705
1855	4.0	1.08949
1856	4.0	1.0895418
1857	4.0	1.0895499
1858	4.0	1.0895737
1859	4.0	1.0895884
186	4.0	1.0898144
1860	4.0	1.0898042
1861	4.0	1.0898002
1862	4.0	1.0906007
1863	4.0	1.0910885
1864	4.0	1.0911012
1865	4.0	1.0910859
1866	4.0	1.0912985
1867	4.0	1.0913973
1868	4.0	1.0914061
1869	4.0	1.0915669
187	4.0	1.0915956
1870	4.0	1.0915655
1871	4.0	1.0915617
1872	4.0	1.0915718
1873	4.0	1.091516
1874	4.0	1.0915182
1875	4.0	1.091493
1876	4.0	1.0917501
1877	4.0	1.0917598
1878	4.0	1.0918063
1879	4.0	1.0918006
188	4.0	1.0918967
1880	4.0	1.0918959
1881	4.0	1.0919849
1882	4.0	1.0935425
1883	4.0	1.0935895
1884	4.0	1.0938177
1885	4.0	1.0935664
1886	4.0	1.0935785
1887	4.0	1.0937414
1888	4.0	1.0940914
1889	4.0	1.0940474
189	4.0	1.0940429
1890	4.0	1.0940598
1891	4.0	1.0941037
1892	4.0	1.0939176
1893	4.0	1.0939094
1894	4.0	1.0942287
1895	4.0	1.0943139
1896	4.0	1.0943062
1897	4.0	1.094343
1898	4.0	1.0943344
1899	4.0	1.0943471
19	4.0	1.0953718
190	4.0	1.0953734
1900	4.0	1.0953796
1901	4.0	1.0953802
1902	4.0	1.095414
1903	4.0	1.0954093
1904	4.0	1.0954125
1905	4.0	1.0954247
1906	4.0	1.0954225
1907	4.0	1.0952334
1908	4.0	1.0952324
1909	4.0	1.0946916
191	4.0	1.0948553
1910	4.0	1.0948097
1911	4.0	1.0950974
1912	4.0	1.0946627
1913	4.0	1.0946016
1914	4.0	1.0944384
1915	4.0	1.0944368
1916	4.0	1.0945479
1917	4.0	1.095413
1918	4.0	1.0957364
1919	4.0	1.095757
192	4.0	1.0957578
1920	4.0	1.0961728
1921	4.0	1.0961149
1922	4.0	1.096109
1923	4.0	1.0961984
1924	4.0	1.0969672
1925	4.0	1.096958
1926	4.0	1.0969743
1927	4.0	1.0968763
1928	4.0	1.0968565
1929	4.0	1.0967836
193	4.0	1.0976616
1930	4.0	1.0976683
1931	4.0	1.0974916
1932	4.0	1.0974979
1933	4.0	1.0975007
1934	4.0	1.0974734
1935	4.0	1.0974036
1936	4.0	1.0973536
1937	4.0	1.0973425
1938	4.0	1.0972471
1939	4.0	1.0971687
194	4.0	1.097078
1940	4.0	1.097007
1941	4.0	1.0970055
1942	4.0	1.0969275
1943	4.0	1.096924
1944	4.0	1.0967548
1945	4.0	1.0966119
1946	4.0	1.0964831
1947	4.0	1.0963509
1948	4.0	1.0962778
1949	4.0	1.096179
195	4.0	1.0962657
1950	4.0	1.0960584
1951	4.0	1.0960187
1952	4.0	1.0958139
1953	4.0	1.0953541
1954	4.0	1.0949947
1955	4.0	1.0947253
1956	4.0	1.0945349
1957	4.0	1.0944327
1958	4.0	1.0944396
1959	4.0	1.0943806
196	4.0	1.094842
1960	4.0	1.0945702
1961	4.0	1.0937852
1962	4.0	1.0934596
1963	4.0	1.0933163
1964	4.0	1.0931152
1965	4.0	1.0930078
1966	4.0	1.092958
1967	4.0	1.0928297
1968	4.0	1.0920908
1969	4.0	1.092886
197	4.0	1.0928942
1970	4.0	1.0933646
1971	4.0	1.0940677
1972	4.0	1.0948545
1973	4.0	1.0955949
1974	4.0	1.0958287
1975	4.0	1.0962496
1976	4.0	1.0970641
1977	4.0	1.0976691
1978	4.0	1.0981339
1979	4.0	1.0985472
198	4.0	1.0986001
1980	4.0	1.0989316
1981	4.0	1.0994192
1982	4.0	1.0994784
1983	4.0	1.0997592
1984	4.0	1.1001852
1985	4.0	1.1005559
1986	4.0	1.1010284
1987	4.0	1.1012434
1988	4.0	1.1014124
1989	4.0	1.1015021
199	4.0	1.1015183
1990	4.0	1.1016058
1991	4.0	1.10197
1992	4.0	1.1024369
1993	4.0	1.1028669
1994	4.0	1.1025023
1995	4.0	1.102845
1996	4.0	1.1033508
1997	4.0	1.1034349
1998	4.0	1.1039613
1999	4.0	1.1041719
2	4.0	1.1041563
20	4.0	1.1043589
200	4.0	1.1043833
2000	4.0	1.1034206
2001	4.0	1.1029321
2002	4.0	1.1028624
2003	4.0	1.1027315
2004	4.0	1.1034878
2005	4.0	1.1035182
2006	4.0	1.1030395
2007	4.0	1.1030898
2008	4.0	1.1031134
2009	4.0	1.1029686
201	4.0	1.1030142
2010	4.0	1.102918
2011	4.0	1.1026804
2012	4.0	1.1027275
2013	4.0	1.1024529
2014	4.0	1.102457
2015	4.0	1.1023121
2016	4.0	1.1024587
2017	4.0	1.1025187
2018	4.0	1.1023551
2019	4.0	1.1024483
202	4.0	1.1025031
2020	4.0	1.1022
2021	4.0	1.1025033
2022	4.0	1.1025966
2023	4.0	1.1025982
2024	4.0	1.1025977
2025	4.0	1.1025475
2026	4.0	1.102747
2027	4.0	1.1029932
2028	4.0	1.1027442
2029	4.0	1.1027027
203	4.0	1.1028471
2031	4.0	1.1028653
2032	4.0	1.1028931
2033	4.0	1.1029718
2034	4.0	1.1032326
2035	4.0	1.1032523
2036	4.0	1.1035103
2037	4.0	1.1034799
2038	4.0	1.1036104
2039	4.0	1.1036183
204	4.0	1.1037474
2040	4.0	1.1037942
2041	4.0	1.1040212
2042	4.0	1.1042867
2043	4.0	1.1042696
2044	4.0	1.1043311
2045	4.0	1.1043068
2046	4.0	1.1040934
2047	4.0	1.1040907
2048	4.0	1.1040457
2049	4.0	1.1040479
205	4.0	1.1040492
2050	4.0	1.1042316
2051	4.0	1.1044074
2052	4.0	1.1046093
2053	4.0	1.1055167
2054	4.0	1.105785
2055	4.0	1.1057981
2056	4.0	1.105802
2057	4.0	1.1057624
2058	4.0	1.1052558
2059	4.0	1.1053123
206	4.0	1.1052994
2060	4.0	1.1054611
2061	4.0	1.1054575
2062	4.0	1.1054645
2063	4.0	1.1054943
2064	4.0	1.1053805
2065	4.0	1.1051453
2066	4.0	1.1051097
2067	4.0	1.105005
2068	4.0	1.1049725
2069	4.0	1.1049268
207	4.0	1.1050012
2070	4.0	1.104925
2071	4.0	1.1048223
2072	4.0	1.1050484
2073	4.0	1.1050358
2074	4.0	1.1050205
2075	4.0	1.1049938
2076	4.0	1.1049237
2077	4.0	1.1048315
2078	4.0	1.1045223
2079	4.0	1.1045052
208	4.0	1.1054455
2080	4.0	1.1050173
2081	4.0	1.1047779
2082	4.0	1.1049931
2083	4.0	1.1049424
2084	4.0	1.1050158
2085	4.0	1.1048366
2086	4.0	1.1048293
2087	4.0	1.1045488
2088	4.0	1.105206
2089	4.0	1.1052003
209	4.0	1.1052796
2090	4.0	1.1052189
2091	4.0	1.1054384
